scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
0.22259484384824985,0.4428388491406149,1.79681507885066,0.925983037255721,-1.8484965760519,4.20909572898923,1.06987604780443,-0.0378891186620586,0.216769445442729,0.0641207199737865,-0.973327017697915,0.256382629773094,0.865069509789097,-0.203208942859522,-0.502161666997512,-2.92543179097625,-1.8166592954181,1.69871668298057,1.61324599918245,1.38742889062792,-1.48007595061598,-0.151074706329702,-0.0427209578987333,-0.015805088512591,-0.039466761553883,-0.671268884519867,0.115548346854263,0.101957727208314,0.003139003544171,0.0093223662743619,0
-0.2934395304967512,-0.29329526897637426,-0.534338639094297,1.26901236575665,1.00567175768166,0.313845516988624,0.571064026534261,-1.08244306987607,0.986134292831747,-0.0632967753377778,-0.580146814553502,-1.21911454654525,0.412006348381973,-0.154867419465196,-0.456583852201796,-1.04218555873438,0.57498820811245,0.207886265488495,0.845539159739028,-0.052525939638641,-1.71542889967061,-0.204103242387301,0.133667933765227,0.404075575482718,-0.13495182673083,0.484125122032891,-0.217695559514698,-0.553562400562731,0.164766739678195,0.182416642537834,0
-0.2934395304967512,-0.6366263701406266,-0.725703666621231,1.05765990163508,1.0701019018301,0.738904318328021,0.783269244196186,-1.27096108996891,0.744362893600382,-0.0995512197979605,-0.654209134156762,-1.02920206049604,-0.229143162093367,-0.689638013360085,-0.686555771781488,-1.01142651091268,0.937816042015162,0.389663465662814,0.753216788633219,0.732504265465361,-0.358541509649178,0.024903472750313,0.0498437874507072,0.039319727573181,-0.279870014701369,0.25809694000561,0.292353859863296,-0.347506759948331,0.0958303932799972,0.139692250486758,0
-0.2934395304967512,-0.3861535027432183,-0.679373967327048,1.1784111843539,0.767983258123078,0.261727663621108,1.04539831327571,-0.910814910125986,0.895585590835667,-0.0105958333717112,-0.586373360442283,-1.37073083490436,0.0462219427047179,-0.394849789678302,-0.381009311193958,-1.39833075831185,0.682648847921512,0.462186007092091,0.921877229498606,0.267549157327481,-1.54272639701332,-0.123381489758972,0.0783906359800295,0.194296197401438,-0.221767957652789,-0.0763730764611203,0.0305365065883675,-0.489631749246289,0.139730586629347,0.167767353076825,0
0.8579612939285964,0.6758890494484193,1.71933234197868,1.02801745533999,-2.05603416660709,4.20648951777857,1.10131961195744,-0.713743890113447,0.672315869019279,-0.140571219150007,-1.50649240281262,0.325083239228627,1.53146986508457,-0.0682169211722747,-0.360814282007021,-2.54100183306941,-1.3711403217994,1.79064021168407,1.54775774866655,1.06558058789336,-1.57978210880344,-0.0492862035285728,-0.212753254914698,-0.76659902180242,0.117322396270499,-0.242448237072564,-0.108112009240224,-0.20762630499122,-0.0314893536971577,0.0221986194410176,0
-0.2934395304967512,-0.5513810077655987,-0.490175566040421,1.34162242051594,0.898838046184497,0.894035912031677,0.586514980481733,-0.801108344673699,0.893978892830177,-0.24265638213157,-0.226286853457046,-0.746592835400314,0.45561341827042,-0.980161109065157,-1.31041798002842,-1.79678249467088,1.31900836890603,0.25141841683499,1.4154076460372,0.496795392366519,-1.09183122256496,-0.109598224329505,0.0511787646865103,0.237594811476171,-0.219165226659812,0.208898838761226,0.0380538673355905,-0.360586670952246,-0.355989146868568,-0.157456762331919,0
-0.2934395304967512,-0.6109681739682092,-0.269040363532492,1.31843705942857,0.940971665529809,0.666123339138098,0.596993729565257,-1.05494970471338,1.10305333578695,-0.411668978550298,-0.405979627086108,-0.66687228472844,-0.0364112132010194,-0.505488915933391,-0.22715278831897,-1.38999711693157,0.895645991536817,0.323632940623102,0.581640085149167,0.608796616798866,-0.433983439235854,0.0014148547579245,-0.0135632789091758,0.100803881895879,-0.310670286177024,0.261367851789072,0.209093237815803,-0.408956050324694,-0.244831197058511,-0.166090002276299,0
-0.2934395304967512,-0.1924834643264136,-0.323439769289556,1.31174809220409,0.602278009928953,0.249744518296496,0.601896152881158,-1.31764572609481,1.01643598345031,-0.139769299869959,-0.418105991313833,-1.3068632808594,-0.23465690173545,-0.675025805099258,-0.785955400139841,-1.38642414276285,0.399551787218027,0.868039034065401,0.600130770692829,0.725064916620848,-1.37249078332683,-0.204776875463142,0.0112854335203892,-0.0045759355116612,-0.2421607154259,0.218258537867753,0.153936982356988,-0.537168684068687,0.0581033079394161,0.0784603390978091,0
-0.22063858031160483,0.5771449382629025,1.88144657791252,1.14933397776033,-1.72100049099775,3.99437107840616,1.14968214406965,-0.310346183631031,0.376529711563436,-0.0262253515820097,-1.3507895779287,0.472305721315945,1.10524429868295,0.0183906638268687,-0.042942719048474,-2.35554216434328,-1.29974424292701,1.94620165241455,1.04046168372351,0.970055239702738,-1.33420978434929,-0.185821252359075,-0.391911228149418,-1.12347267684638,0.258404365078576,-0.650768529176024,-0.238080328375007,-0.341731021537424,-0.0067231199095739,0.0050058037361553,0
-0.26493397610563824,0.7828216966834667,1.88757066216863,1.15945365074353,-1.7174459402588,3.99179606328206,1.1528085457259,-0.311486961737385,0.37232318219167,-0.0254025657900081,-1.35041619583387,0.473782192989756,1.10519888162968,0.0182600955833101,-0.0435078876338599,-2.35625983971138,-1.30014302720212,1.94578354672625,1.04036770242904,0.969405747062969,-1.33319731729353,-0.19227683142521,-0.393832028916768,-1.12179958868082,0.261198401498189,-0.650931189729419,-0.236916382113806,-0.341392933786975,-0.0061241580772114,0.004453850513852,0
-0.2934395304967512,-0.3908763025881413,-0.443047280875789,1.30036907075433,0.614792915787125,0.274173505268371,0.77442971292111,-0.818484351851518,0.952688006760458,0.0103824458713115,-0.431631246617844,-1.30344404233076,-0.103037529257808,-0.833874103986995,-1.20184609299274,-1.23379872195481,0.767162002164885,0.482846344806529,0.972018228359382,0.37215438889656,-1.49795848341874,-0.235870976193026,0.0721267565612613,0.210579899949048,-0.190955919728108,-0.0979631283678762,-0.227116353371905,-0.515009808320073,0.171682243346699,0.187071106113488,0
-0.22315377628729127,0.689869476850057,1.88174379595268,1.14491733852176,-1.72223115584185,3.9948943512628,1.14371097664761,-0.312050147687826,0.371616548524477,-0.0222645036182842,-1.34033637890594,0.474413115528888,1.0934923207132,-0.0182586686795672,-0.111871516621279,-2.34187161677811,-1.29220773703074,1.94940971590743,1.04439340760761,0.978471157949697,-1.33368713185897,-0.190602062678484,-0.39281244072502,-1.12902015778974,0.259389980961714,-0.652664097527744,-0.24034539416881,-0.341480946376792,-0.0071395040317927,0.0048264945864166,0
-0.2934395304967512,-0.5516864624819371,-0.504277136247913,1.00361959937866,0.823288563647233,0.361238854324625,1.04208231860809,-1.43118626998804,1.06475330610991,-0.349505841336184,-0.329691910842948,-1.03481925492077,-0.154892886378062,-0.732939543887961,-0.722341618796834,-1.55300835388345,0.503756791232749,0.662882778500995,0.56828047392551,0.743176844426134,-1.13658278915147,-0.027967006243676,0.0216968421446041,0.144378150195667,-0.210868981119135,0.225663035868764,-0.152266823409402,-0.574670141069221,-0.0154110121963361,-0.0258140310069473,0
-0.2934395304967512,-0.3391957142353646,-0.753490602326599,1.18259580050477,1.01033576308798,0.198018168823331,0.990910967495069,-0.820319640303569,0.92126801679274,-0.0131536921673908,-0.661910179269793,-1.30542416992273,0.0139039804548271,-0.252023704814785,-0.165948997444561,-1.15855968296144,0.668094975366705,0.358994318242783,0.707635300501552,0.115531697440425,-1.47643816387851,-0.107411814606407,0.0751425053157152,0.185621136745823,-0.282453891343795,-0.0456405481903439,0.253788932695215,-0.451180805743284,0.109453733312292,0.136538261857351,0
0.131628589394257,0.7358404116589715,0.188921797291411,1.39021845985413,-0.200219409711998,2.75776295479699,1.52214862331341,0.0037829763841372,1.4986254337601,-0.148403103436282,-1.75514499563225,0.833446741546594,-1.67670262417799,-0.548078115941492,-0.157270380701457,0.265240231569484,-1.90506143131097,0.413694058718634,-0.757340633172864,-0.590250190568771,-1.52730264602663,-0.225208674360211,0.110626885807761,0.290274069199402,0.0448897101776551,0.633542455692561,-0.529677186788252,-0.191043748608646,0.0842167179816224,0.125668330252164,0
-0.29679312513099976,-0.34931096464949074,1.17666523736871,0.552099645549881,-0.49223212344365,0.757093781613134,0.243042866733093,-0.783509734581434,0.224076015544544,-0.0369259508720067,-0.42167856672934,-0.583754874680878,2.27018997683667,0.617924800735539,-0.379276138306118,-1.02999392619779,0.521309549119438,0.402409559773791,1.14706713806444,0.264466684441463,-0.510744925895255,-0.107186052292868,-0.0629581450324835,-0.133810612581604,-0.0393490255816975,0.10815401536124,0.435560275002134,0.3690397322322,-0.0187377426714093,0.0310254353590947,0
3.831621602738769,0.7320457242213841,1.46144334475049,-0.582644854337269,-2.29766547636583,1.08919034508748,0.0540963952504234,-1.34945257230179,0.724947362444376,-0.429394501109443,0.788068488679763,-1.16222343351033,-0.304325295535524,0.29821688862412,0.052674856973426,-1.96030940203148,-0.192126956637008,0.0390976250243389,1.57692627824819,0.411400053347003,-0.177225202530695,0.407291392152292,0.0085768596642422,-0.314868240560649,-0.188230020570756,-0.0986292773717315,0.0846870154226289,-0.328303186669556,-0.0364565235953133,0.0419366973101807,0
-0.29679312513099976,-0.5279549806741151,1.17666523736871,0.552099645549881,-0.49223212344365,0.757093781613134,0.243042866733093,-0.783509734581434,0.224076015544544,-0.0369259508720067,-0.42167856672934,-0.583754874680878,2.27018997683667,0.617924800735539,-0.379276138306118,-1.02999392619779,0.521309549119438,0.402409559773791,1.14706713806444,0.264466684441463,-0.510744925895255,-0.107186052292868,-0.0629581450324835,-0.133810612581604,-0.0393490255816975,0.10815401536124,0.435560275002134,0.3690397322322,-0.0187377426714093,0.0310254353590947,0
-0.2934395304967512,-0.47795439326119904,-0.241986429050075,1.3595936852362,0.821681797655289,0.713258484129272,0.473659925227016,-1.07902770702653,0.933111659559316,-0.169231342496688,-0.653219220722413,-0.996125709111263,-0.0984726064240181,-0.303604932484237,0.0077457706796587,-1.18863977820257,0.835164855105422,0.410442799009142,0.679375662843374,0.617850792334388,-0.441829472618924,-0.0471713809647534,0.0205919910845904,0.0937511271660631,-0.279761026114226,0.267786445953958,0.254867738779362,-0.368017606901013,0.0589922122026914,0.0572222098303035,0
-0.2934395304967512,-0.07698633677557302,-0.37855194074088,1.43853724824372,0.924542434640671,0.771974146869914,0.299604244590628,-1.261761196193,0.935264360077426,-0.228050055173233,-0.612963566278743,-0.888257493476308,0.20944762146725,-0.181487579539475,-0.0227401052355027,-1.20903891819365,0.81473584395749,0.299225113920163,0.791884319950904,0.499313895306708,-0.564483114351565,-0.0665940807669706,0.0622122638558235,0.155860049691932,-0.231561671905168,0.59915916969624,0.199673315612006,-0.40178077284845,-0.0786109287150525,0.0588401862768638,0
-0.07894920701460209,-0.015390218400122183,-0.253437571809855,1.29989893295782,0.72826439020266,0.68105745266036,0.488775101335731,-1.11237672892886,1.11609076925563,-0.212808043067349,-0.729472610587408,-0.869556585110023,-0.217403113373521,-0.351345172790238,-0.229657483970799,-0.745793471513401,0.686518498394582,0.194142283383787,0.518527593976237,0.362011553469418,-0.308998936285983,-0.0422787982152961,-0.0129705659011367,-0.0470191717500363,-0.230979306073135,0.282766606341396,0.294236407096933,-0.3978315355365,0.0380783487483938,0.0475032436207914,0
-0.2934395304967512,-0.5381877136714482,1.2549721142762,0.515289512788594,-0.640543369369843,1.07593729977236,0.521987905794559,-0.274187076506651,0.123983253009253,0.012748670559295,0.144908299971415,-0.575165315736302,-0.682768562413561,-0.852921971350685,-1.04356870443294,-0.847718499462348,1.4973153290109,0.509992369825117,0.71144118451892,0.430835086559662,-0.617158709819886,-0.183173185653292,-0.0926661225737089,-0.212283345390924,-0.179815862312655,-0.906771101921221,0.692066640519037,-0.241972370352562,0.039824925672065,0.0368786949240583,0
-0.29679312513099976,-0.369976151035609,1.17656419384896,0.542117129762353,-0.49509712450915,0.758432758066045,0.230745483120478,-0.786788110607236,0.2147274025814,-0.0290976943404928,-0.400814571697741,-0.579707761271577,2.24669117866978,0.544640963661999,-0.517069550268529,-1.002571328502,0.536427848716094,0.408873168793545,1.15494125878723,0.281372280351885,-0.509814601400441,-0.116014547233324,-0.0645424350807711,-0.145095578171677,-0.0376950976359452,0.104381351149668,0.430897960242909,0.369501487730069,-0.0196385318179448,0.0307294994444846,0
-0.30741284147278697,0.7344893619520906,0.148380101597231,1.44314567800806,0.492469632332489,2.84371685720101,1.43199552920065,-0.349772120629574,1.63771868000031,-0.404407800108268,-1.6856919454482,1.00102740923112,-1.38133185327303,-0.651329335624965,-0.394611314209593,0.0968837971750534,-1.73837669963221,0.192515403380859,-0.662668591172644,-0.777834311674656,-1.53961332814726,-0.2335531445404,0.0045759727365142,0.229353911644476,-0.217471155744458,-0.0399159971650504,-0.0790506417376941,-0.0795020270737648,-0.146566913757428,-0.189260211830088,0
-0.29693285824076016,0.520142388890847,1.89736720080312,1.20547066121896,-1.73274271378939,3.96794085914049,1.2394110661168,-0.258653852304524,0.405792192763845,-0.052125392961889,-1.43015287508921,0.458495874107041,1.13769750164176,0.292893112478611,0.528705972883352,-2.47250789909674,-1.35675166957519,1.9397476135544,0.982669210888159,0.923183788267567,-1.3096936655694,-0.158759621560324,-0.393410157288714,-1.08768038694124,0.247782169509892,-0.706273888261966,-0.207715173214561,-0.338657048809167,-0.0021211151503508,0.0045439092066782,0
-0.2346118912876406,1.0032307710381936,1.87552419020597,1.18229030021098,-1.71408418915709,3.97877124785186,1.2345063000658,-0.207916778883133,0.396864549741241,-0.0300505655828382,-1.43294009517672,0.448511892830155,1.23935165161524,0.321101165136615,0.491758618692117,-2.45755232170514,-1.31078056935286,1.86488331382922,1.06287193716508,0.817918503730331,-1.40605024145978,-0.1594176259206,-0.38104398553824,-1.05696119041928,0.258459053034806,-0.695641379977265,-0.233409137381941,-0.337745678287368,0.0001397868837326,0.0053354882321458,0
0.5701110878222595,0.6277681833668158,1.74394839464322,0.957097342835718,-1.74500608910478,4.07674951109323,1.1004962572751,0.027806657825595,0.205884191631943,0.0696807909426061,-1.27535092335104,0.285586845813349,1.49399602849354,0.143300342632624,0.319766974038543,-2.9207764976203,-1.11421500128246,2.08862332119879,1.32698270560826,1.44683880483285,-1.75814213822424,-0.0100420521390506,-0.056385697251704,-0.253738281423926,0.118798788295624,0.474440650992689,-0.117304451931304,-0.122696059467965,-0.0021111839482251,0.034233997782459,0
0.22203591140920842,0.5530962534804216,1.80523787633803,0.961264106231059,-1.71721222589966,4.09462462456786,0.938665656184944,-0.227785374712113,0.15291122855072,0.0667534053717538,-1.07378374616756,0.334536860257981,1.01618343162242,-0.510442752782814,-0.748732969976832,-2.7086621250975,-1.01406899419958,2.22086629843982,1.28524863459451,1.61908743266093,-1.60234314184508,-0.150817573116522,-0.13787525837235,-0.45095948408622,0.0985298342369176,-0.662271949247365,-0.150154221918856,-0.0988524549680721,-2.9727723423606e-05,0.0176218372879336,0
-0.12282540347935443,0.44172276460014803,1.85946282686387,1.09685659858814,-1.74024467060106,3.99330356745035,1.15283202575605,-0.224708099753771,0.351388718957372,0.0148425425854207,-1.30869841418543,0.46906846180631,1.098473479783,-0.118272347541704,-0.333575560122383,-2.291205567409,-1.21906437612594,1.90472012425891,1.11035383827014,0.920991177337394,-1.40302341639816,-0.196096913377506,-0.385702279096484,-1.12889328847846,0.261331424697678,-0.717866865427406,-0.264320429751046,-0.335828363597821,-0.0067765235976571,0.0049528146304242,0
-0.24634947250751066,0.7938180664716455,1.89638650467176,1.18743007582252,-1.77402144958058,3.95124487673622,1.27259395027052,-0.20951164381358,0.404839501863586,-0.0442744344578261,-1.41593748013957,0.458632656163985,1.05099088431867,0.233935550327485,0.486629948760328,-2.46534718568126,-1.343669335292,1.96801156127316,0.954820067991447,0.959067497757513,-1.27805253034299,-0.152303393089279,-0.397534350858633,-1.11015783694728,0.234656036870535,-0.793786451417615,-0.199524261908165,-0.333517426902594,-0.0032955287676383,0.0041781385787719,0
0.23097883043387132,0.8104653485120831,0.113837360298388,1.44623569808017,0.0031900232492665,2.78714225114089,1.51718848821615,0.0960158620497653,1.55034605144788,-0.169989710735774,-1.9409010185134,0.756593169406996,-1.48081487391634,-0.171450558063063,0.60019430642102,0.0874102314977825,-1.85709045184414,0.38221280253265,-0.746076587535083,-0.693002866669254,-1.46034971543268,-0.130420591964169,0.0601982364727661,0.143924447060614,-0.0647906085859527,0.652331089633314,0.0796261965527296,-0.0855198207179792,-0.031760975501579,0.0017842473635909,0
-0.20862153287221408,0.9311904510156369,1.89111988591142,1.17381953810079,-1.77848148544304,3.95410759551001,1.26378239270022,-0.210179191168072,0.403748043742825,-0.0410611016615973,-1.4058235052282,0.459398650244253,1.03928016852981,0.197404841335702,0.41821461665311,-2.4510246175924,-1.33577052696282,1.97159948103806,0.958837175512163,0.968073491336502,-1.27844972173929,-0.151219197821789,-0.396690482610902,-1.11722534751739,0.233103222189482,-0.79553423983439,-0.20284679307492,-0.333574510329121,-0.0042560801066408,0.0045002885079713,0
-0.2934395304967512,-0.3828757386717419,-0.125544788755921,1.22219895401021,0.821226567312644,0.603182784493113,0.744284100663323,-0.861938639457278,1.08326628554954,-0.33240074079265,-0.393918129643527,-0.765807461502856,-0.423236541128101,-0.817615614978312,-0.534475761105863,-1.30326699194243,0.95478134046488,0.457662555104931,0.48014690419241,0.776825408838462,-0.300422014880825,-0.001045637379197,-0.0608387339167435,0.0072731424393595,-0.35572457368506,-0.102580350916306,0.256128698556487,-0.372550197108063,-0.108827126058035,-0.170592583239098,0
-0.29679312513099976,-0.030839178091847885,1.19103437607531,0.533550076048088,-0.582234983229098,0.710472005107331,0.327340898547585,-0.669932410728731,0.207461717102889,-0.0135051966973314,-0.380300700191406,-0.578164876552332,2.05530495155687,0.454198948930867,-0.523279913662311,-1.00651053742111,0.556123686125244,0.470910194953943,1.08249754487389,0.353742228011503,-0.431918180363974,-0.112050374638176,-0.0785674650835301,-0.186479963024418,-0.062642730516292,-0.103013324439663,0.456948963973732,0.382412771834085,-0.0201847955408949,0.0285504229486993,0
-0.29679312513099976,-0.6002067693464443,1.19113541959506,0.543532591835616,-0.579369982163598,0.70913302865442,0.339638282160199,-0.666654034702929,0.216810330066033,-0.0213334532288452,-0.401164695223004,-0.582211989961633,2.07880374972377,0.527482786004407,-0.3854865016999,-1.0339331351169,0.541005386528587,0.464446585934189,1.07462342415111,0.336836632101081,-0.432848504858788,-0.10322187969772,-0.0769831750352424,-0.175194997434344,-0.0642966584620443,-0.0992406602280909,0.461611278732957,0.381951016336216,-0.0192840063943594,0.0288463588633094,0
-0.012156780549151135,-0.1220526556937934,-0.745347573911781,1.21129295517463,1.14344220910313,0.637172365326249,0.633222893656909,-1.1401516473124,1.09058130770721,-0.151111389927214,-0.831433956796758,-0.984540263900313,-0.31551976595385,-0.744991386317464,-0.868594415183198,-0.596088299489508,0.828144298715094,0.173850216152,0.608177448837373,0.465300648741654,-0.191815281968212,0.0207646747261355,-0.0221948190977801,-0.181926140248995,-0.337066854829771,0.270257729045953,0.629205027491175,-0.323133150397791,0.0401555202621353,0.0922979471398587,0
-0.29679312513099976,-0.6128361470412012,1.19108489783518,0.538541333941852,-0.580802482696348,0.709802516880876,0.333489590353892,-0.66829322271583,0.212136023584461,-0.0174193249630883,-0.390732697707205,-0.580188433256983,2.06705435064032,0.490840867467637,-0.454383207681105,-1.02022183626901,0.548564536326915,0.467678390444066,1.0785604845125,0.345289430056292,-0.432383342611381,-0.107636127167948,-0.0777753200593863,-0.180837480229381,-0.0634696944891682,-0.101126992333877,0.459280121353345,0.38218189408515,-0.0197344009676272,0.0286983909060044,0
-0.29679312513099976,-0.13109881460073544,1.19093333255556,0.52356756026056,-0.585099984294599,0.711810981560243,0.31504351493497,-0.673210786754532,0.198113104139746,-0.0056769401658175,-0.359436705159807,-0.574117763143031,2.03180615338997,0.380915111857327,-0.661073325624722,-0.979087939725317,0.5712419857219,0.477373803973697,1.09037166559667,0.370647823921926,-0.43098785586916,-0.120878869578632,-0.0801517551318178,-0.197764928614491,-0.0609888025705396,-0.106785988651235,0.452286649214508,0.382874527331953,-0.0210855846874304,0.0282544870340892,0
-0.13707818067491093,0.5050693734653837,1.86640169394137,1.09888929206845,-1.76842551130799,3.97583589978528,1.18899247854083,-0.184531463447755,0.349148543387428,0.0191031081150393,-1.30512870172461,0.469379076363404,1.03699510260309,-0.1367223692657,-0.312308923447421,-2.29747571307192,-1.21504005480342,1.92470613323048,1.08418948143236,0.942651809014127,-1.37620409229756,-0.195307378727444,-0.390848035492958,-1.14058423994152,0.253411527125542,-0.788235053959929,-0.254234792744134,-0.331380905033293,-0.0066165998837841,0.0040802591892028,0
-0.29679312513099976,-0.6048120866081603,1.19123646311481,0.553515107623144,-0.576504981098097,0.707794052201509,0.351935665772814,-0.663375658677127,0.226158943029177,-0.0291617097603591,-0.422028690254603,-0.586259103370934,2.10230254789067,0.600766623077948,-0.247693089737489,-1.06135573281269,0.525887086931931,0.457982976914435,1.06674930342833,0.319931036190658,-0.433778829353602,-0.0943933847572639,-0.0753988849869548,-0.16391003184427,-0.0659505864077967,-0.0954679960165188,0.466273593492182,0.381489260838348,-0.0183832172478239,0.0291422947779195,0
-0.29679312513099976,0.555774856377542,1.90217893070565,1.02571153454588,-2.0582182326194,4.02685459131389,1.42052951740735,0.39818410980426,0.107490298597086,0.167952623147283,-0.937790614067493,0.280431207392426,0.580380787047222,-0.433559542588084,-0.633864151178143,-2.92966977536362,-1.78887422541032,1.84881165962884,1.46715603341544,1.59505698207938,-1.30547084065824,-0.195056529637613,-0.0926324280570277,-0.1299872004648,-0.0007840313452325,-0.0900336172422321,0.184272571409707,0.0799793061137773,0.0005186621849183,0.007968063319345,0
-0.08034653811220568,0.42871744263912875,1.83268762962307,1.09949526525756,-1.56760427466069,4.1033649105081,0.903061900994454,-0.552480094180271,0.371676099357652,-0.0326726852696764,-1.32002366470441,0.478710855636116,1.40676566499752,-0.0565503741789838,-0.511305854265914,-2.24932803583812,-1.28501632880367,1.84579591820532,1.21356797326188,0.88623925064478,-1.49031992670758,-0.20424295361095,-0.363259959273547,-1.0853309851118,0.305361210652646,-0.247694922280135,-0.310321313170042,-0.367068296008111,-0.0106799277670271,0.0100859435666857,0
